CustomerId,CreditScore,Tenure,Balance,Products,CreditCard,ActiveMember,Exited
10004904,771,2,0,2,1,1,0
10004905,719,6,50163.57,1,1,0,0
10004906,692,1,0,1,1,1,0
10004907,714,6,0,1,1,0,0
10004908,654,10,64759.43,2,1,0,0
10004909,729,5,18460.45,2,1,1,0
10004910,547,5,56940.01,2,1,1,0
10004911,792,8,59944.03,1,0,1,0
10004912,635,6,0,2,1,1,0
10004913,668,10,27852.47,2,0,1,0
10004914,620,5,29080.73,2,1,1,0
10004915,709,6,0,1,1,0,0
10004916,752,8,0,2,1,0,0
10004917,555,1,0,1,1,0,0
10004918,644,7,62858.73,2,1,1,0
10004919,667,4,1407.17,1,1,0,0
10004920,693,4,39469.29,1,0,0,1
10004921,622,7,18981.65,2,0,0,1
10004922,609,3,0,2,1,0,0
10004923,736,4,40441.82,2,1,1,0
10004924,700,5,51389.74,3,1,0,0
10004925,671,5,0,1,0,0,1
10004926,771,3,7678.4,1,0,1,0
10004927,521,7,0,1,1,0,0
10004928,728,2,10616.36,1,1,0,0
10004929,687,0,74084.5,2,0,0,1
10004930,510,4,0,1,1,0,0
10004931,763,7,0,1,0,0,1
10004932,708,7,0,1,1,1,0
10004933,720,6,0,2,1,0,0
10004934,621,4,0,2,1,1,0
10004935,724,6,82863.89,2,1,1,0
10004936,580,5,0,3,1,1,0
10004937,520,5,0,2,0,0,1
10004938,649,0,52151.86,2,1,1,0
10004939,716,4,0,3,1,1,0
10004940,749,0,0,2,1,0,0
10004941,665,10,0,1,0,1,0
10004942,658,7,59426.01,2,1,1,0
10004943,749,8,0,2,0,1,0
10004944,618,4,0,1,0,0,0
10004945,596,5,0,1,1,1,0
10004946,807,1,42145.9,2,1,1,0
10004947,624,2,0,1,1,1,0
10004948,739,4,39783.25,1,0,1,0
10004949,782,3,41680.46,3,1,0,0
10004950,671,6,0,2,1,1,0
10004951,676,6,0,1,0,0,1
10004952,824,4,42262,3,0,1,0
10004953,524,7,0,2,1,1,0
10004954,522,2,56865.28,2,1,0,0
10004955,729,1,77051.96,2,1,0,0
10004956,611,6,39901.01,2,1,1,0
10004957,734,7,0,2,1,1,0
10004958,645,7,0,1,0,0,1
10004959,731,1,0,2,0,1,0
10004960,565,3,0,2,0,1,0
10004961,710,6,0,2,1,0,0
10004962,602,6,41613.49,1,1,1,0
10004963,720,10,0,2,0,0,1
10004964,850,2,40539.07,2,1,1,0
10004965,573,10,0,1,1,0,0
10004966,616,7,0,2,1,1,0
10004967,638,8,59939.04,1,1,1,0
10004968,682,7,0,1,1,1,0
10004969,429,3,0,1,1,1,0
10004970,654,3,0,1,0,0,1
10004971,629,5,84528.66,2,1,1,0
10004972,630,1,0,1,0,0,1
10004973,679,0,0,1,1,1,0
10004974,685,3,0,1,0,0,1
10004975,683,7,0,2,1,0,0
10004976,546,3,0,1,0,1,0
10004977,626,5,0,2,0,0,1
10004978,622,5,0,1,0,0,1
10004979,701,8,107886.18,1,1,0,0
10004980,557,6,0,1,1,1,0
10004981,669,7,60440.13,1,1,0,0
10004982,806,8,65263.14,1,1,1,0
10004983,393,2,42171.33,2,1,0,0
10004984,634,0,51536.64,3,1,1,0
10004985,459,4,41201.82,1,1,0,0
10004986,651,8,59893.98,2,1,0,0
10004987,731,7,0,2,1,1,0
10004988,601,4,40740.18,1,1,1,0
10004989,740,10,0,1,1,0,0
10004990,782,7,0,1,1,1,0
10004991,689,3,0,1,1,1,0
10004992,601,8,71591.84,2,0,1,0
10004993,702,0,38966.22,3,1,1,0
10004994,813,6,64241.99,1,0,1,0
10004995,522,3,39437.33,2,1,1,0
10004996,758,5,0,1,0,0,1
10004997,526,7,50068.55,1,1,0,0
10004998,504,8,0,1,1,0,0
10004999,531,5,68297.98,1,1,1,0
10005000,647,4,49795.59,2,1,1,0
10005001,773,0,0,1,0,1,0
10005002,456,0,0,1,1,0,0
10005003,746,0,50258.83,1,1,0,0
10005004,636,5,87391.48,1,1,0,0
10005005,544,8,0,1,0,0,1
10005006,708,0,41564.03,2,1,0,0
10005007,605,8,0,2,1,1,0
10005008,850,9,0,1,1,0,0
10005009,699,6,0,1,0,0,1
10005010,656,9,42832.44,2,1,1,0
10005011,713,5,0,1,1,0,0
10005012,780,1,0,2,0,1,0
10005013,790,4,0,1,0,1,0
10005014,740,10,46749.03,1,1,1,0
10005015,784,3,0,2,1,1,0
10005016,767,6,62646.52,1,1,0,0
10005017,738,7,0,1,0,0,1
10005018,612,8,44916.73,1,1,0,0
10005019,772,0,0,1,1,1,0
10005020,609,9,54060.26,2,1,1,0
10005021,676,2,52636.53,2,1,1,0
10005022,614,9,0,2,0,0,1
10005023,716,4,0,1,0,0,1
10005024,774,4,65126.61,1,1,1,0
10005025,611,7,43136.03,2,1,0,0
10005026,514,9,0,1,0,0,1
10005027,748,4,49738.92,1,1,1,0
10005028,751,4,57414.09,1,1,1,0
10005029,802,3,80247.88,2,1,0,0
10005030,737,3,69707.38,1,1,0,0
10005031,739,6,0,1,0,0,1
10005032,581,5,0,1,1,0,0
10005033,722,9,37844.88,1,0,1,0
10005034,850,3,0,2,1,1,0
10005035,597,7,0,1,0,0,1
10005036,533,7,40764.9,2,1,0,0
10005037,664,4,0,2,0,0,1
10005038,741,4,0,2,1,0,0
10005039,671,6,73664.82,2,1,0,0
10005040,823,3,0,2,1,1,0
10005041,567,4,0,2,0,0,1
10005042,504,1,78037.4,1,0,1,0
10005043,789,2,42793.65,2,1,0,0
10005044,514,2,0,2,0,0,1
10005045,681,2,59247.54,1,1,1,0
10005046,786,0,41681.77,1,0,1,0
10005047,671,0,0,2,1,1,0
10005048,583,8,71335.82,2,1,0,0
10005049,773,5,0,2,0,0,0
10005050,667,9,0,2,1,0,0
10005051,629,8,0,2,1,1,0
10005052,809,4,0,1,1,0,0
10005053,614,2,0,1,1,0,0
10005054,593,5,0,2,0,0,1
10005055,563,4,0,2,0,0,1
10005056,768,7,55368.89,2,1,1,0
10005057,692,0,0,1,0,1,0
10005058,603,6,51766.67,2,1,0,0
10005059,511,10,71444.44,2,1,0,0
10005060,787,4,0,1,1,1,0
10005061,605,7,56304.69,2,1,0,0
10005062,475,1,0,2,1,1,0
10005063,659,3,52269.49,2,1,0,0
10005064,750,2,90453.28,1,1,0,0
10005065,720,9,54758.04,1,1,0,0
10005066,658,10,0,2,1,1,0
10005067,608,4,0,1,1,0,0
10005068,596,9,0,2,1,0,0
10005069,774,7,0,2,1,1,0
10005070,462,4,0,2,1,1,0
10005071,559,10,0,1,1,1,0
10005072,641,3,0,2,1,0,0
10005073,458,3,0,2,0,1,0
10005074,629,2,0,2,0,0,1
10005075,532,8,74295.02,3,1,0,0
10005076,696,2,57674.1,2,1,1,0
10005077,595,5,0,1,1,1,0
10005078,612,4,0,2,0,0,1
10005079,588,3,0,2,1,0,0
10005080,716,4,0,1,1,0,0
10005081,644,4,0,2,1,0,0
10005082,742,10,0,2,0,0,1
10005083,767,6,0,2,1,0,0
10005084,623,5,0,1,0,0,1
10005085,583,4,0,3,0,1,0
10005086,610,1,0,2,1,0,0
10005087,850,3,56597.69,2,1,1,0
10005088,591,5,0,1,1,1,0
10005089,634,5,0,2,0,0,1
10005090,671,5,59478.48,3,1,0,0
10005091,703,9,0,2,1,1,0
10005092,661,4,67602.37,2,1,0,0
10005093,822,9,63476.7,1,0,1,0
10005094,673,4,49842.09,1,0,1,0
10005095,636,6,90152.42,2,1,1,0
10005096,743,5,59575.74,2,1,1,0
10005097,565,9,0,3,0,0,1
10005098,703,3,0,2,0,0,1
10005099,615,7,0,1,1,0,0
10005100,775,10,0,2,0,1,0
10005101,782,5,0,2,0,0,1
10005102,634,0,0,1,0,0,1
10005103,566,2,0,1,1,1,0
10005104,471,4,57841.31,1,1,1,0
10005105,672,6,0,2,1,0,0
10005106,444,9,0,2,0,0,0
10005107,642,5,0,2,0,0,1
10005108,596,4,0,2,1,1,0
10005109,704,7,50618.71,1,1,0,0
10005110,649,5,0,1,1,1,0
10005111,596,5,0,2,1,1,0
10005112,733,4,50104.25,1,1,1,0
10005113,545,10,77833.48,2,1,0,0
10005114,705,6,51767.26,2,1,0,0
10005115,850,8,0,1,1,1,0
10005116,744,6,40528.69,1,1,0,0
10005117,611,8,0,2,0,1,0
10005118,552,7,55563.15,2,1,1,0
10005119,741,7,38952.37,1,1,1,0
10005120,532,6,68595.65,1,0,1,0
10005121,651,1,0,2,1,0,0
10005122,721,1,39148.14,2,0,1,0
10005123,553,2,0,2,0,0,1
10005124,548,8,0,1,1,0,0
10005125,523,7,40817.19,2,1,1,0
10005126,805,4,0,1,1,1,0
10005127,815,9,0,2,1,0,0
10005128,813,8,43610.95,2,1,0,0
10005129,826,7,0,2,0,0,1
10005130,589,7,0,1,1,1,0
10005131,475,7,0,2,1,0,0
10005132,815,1,73255.41,3,1,0,0
10005133,740,5,0,2,0,0,0
10005134,733,7,45586.86,1,1,1,0
10005135,550,5,0,1,1,1,0
10005136,660,3,73077.01,2,1,0,0
10005137,666,0,42649.33,1,0,0,0
10005138,644,3,49005.29,2,1,1,0
10005139,568,8,0,2,1,1,0
10005140,467,7,0,1,1,1,0
10005141,578,0,0,2,1,0,0
10005142,373,7,0,1,1,1,0
10005143,611,1,0,2,1,1,0
10005144,591,4,0,1,1,0,0
10005145,538,7,105375.97,2,0,1,0
10005146,689,4,0,1,1,0,0
10005147,617,1,39132.69,1,1,0,0
10005148,624,0,0,2,1,1,0
10005149,785,2,48879.01,1,1,1,0
10005150,619,4,84306.7,2,1,1,0
10005151,694,6,0,1,0,0,1
10005152,546,3,0,2,1,1,0
10005153,675,4,74217.36,1,0,1,0
10005154,641,4,43069.19,2,1,1,0
10005155,659,3,0,1,1,0,0
10005156,532,10,0,1,1,1,0
10005157,541,6,0,2,1,0,0
10005158,617,2,42252.04,2,1,1,0
10005159,779,0,0,1,1,0,0
10005160,511,5,0,1,1,1,0
10005161,813,9,0,1,1,1,0
10005162,582,6,0,2,0,0,1
10005163,659,10,0,3,0,0,0
10005164,747,3,0,1,1,1,0
10005165,616,7,42641.46,3,1,1,0
10005166,627,1,0,2,1,0,0
10005167,790,0,0,2,1,0,0
10005168,757,4,0,2,1,1,0
10005169,718,8,45602.72,1,1,0,0
10005170,636,10,0,1,1,1,0
10005171,643,5,0,1,0,0,1
10005172,547,2,53667.5,2,0,1,0
10005173,623,0,0,1,1,1,0
10005174,657,3,0,1,1,1,0
10005175,647,5,0,2,1,1,0
10005176,679,3,0,1,0,0,1
10005177,758,0,72788.97,2,1,1,0
10005178,504,5,0,1,0,0,1
10005179,589,4,47001.98,2,1,0,0
10005180,761,6,0,2,0,0,1
10005181,850,3,68560.53,2,1,0,0
10005182,547,4,81718.37,2,1,1,0
10005183,590,5,0,2,1,1,0
10005184,524,6,0,2,0,1,0
10005185,454,4,37510.34,1,1,0,0
10005186,677,3,0,2,1,1,0
10005187,708,2,0,3,0,0,1
10005188,622,5,0,1,1,0,0
10005189,622,4,70030.85,2,1,0,0
10005190,640,10,0,2,0,1,0
10005191,596,4,0,2,1,1,0
10005192,646,5,0,2,1,1,0
10005193,785,8,0,3,1,1,0
10005194,571,8,0,2,1,0,0
10005195,623,4,53530.76,2,1,1,0
10005196,638,10,52879.3,2,1,1,0
10005197,596,10,0,1,0,0,1
10005198,657,4,0,1,0,0,1
10005199,409,5,44726.25,1,1,0,0
10005200,706,6,0,1,0,1,0
10005201,557,3,45263.34,2,1,1,0
10005202,569,5,0,2,0,0,1
10005203,634,2,0,1,1,0,0
10005204,516,5,0,3,1,1,0
10005205,779,4,0,1,0,0,1
10005206,571,6,0,1,1,1,0
10005207,850,6,0,1,0,0,0
10005208,711,5,0,2,1,0,0
10005209,596,9,0,1,0,1,0
10005210,621,2,0,2,1,0,0
10005211,665,4,0,1,1,1,0
10005212,815,3,0,2,1,1,0
10005213,742,9,44988.69,2,1,1,0
10005214,735,4,51139.72,1,0,1,0
10005215,621,4,0,1,0,0,1
10005216,596,9,0,1,1,1,0
10005217,712,1,0,2,0,0,1
10005218,779,2,94369.61,1,1,1,0
10005219,637,5,0,1,1,0,0
10005220,584,3,0,2,1,1,0
10005221,551,8,67224.01,2,1,0,0
10005222,489,1,63732.52,1,1,1,0
10005223,607,7,0,2,0,0,1
10005224,626,2,59880.59,1,1,0,0
10005225,649,6,66104.07,1,1,1,0
10005226,703,8,0,1,0,0,0
10005227,605,10,0,1,0,0,1
10005228,824,1,0,1,1,0,0
10005229,540,5,0,1,1,0,0
10005230,717,8,47532.23,1,1,0,0
10005231,533,5,0,2,1,1,0
10005232,568,6,0,1,0,0,0
10005233,678,3,64288.67,2,1,1,0
10005234,751,4,42811.24,1,1,1,0
10005235,624,3,0,1,0,1,0
10005236,659,7,0,1,1,0,0
10005237,773,10,0,1,1,0,0
10005238,532,5,51276.04,2,1,0,0
10005239,725,5,0,2,1,0,0
10005240,584,0,0,2,0,1,0
10005241,674,5,76044.81,1,1,0,0
10005242,703,7,54360.39,2,1,0,0
10005243,537,0,0,1,0,0,1
10005244,578,5,43404.54,3,1,1,0
10005245,715,5,63057.52,1,1,0,0
10005246,625,0,0,2,0,1,0
10005247,582,6,52567.7,1,0,1,0
10005248,669,4,0,2,1,1,0
10005249,546,5,39379.7,3,1,1,0
10005250,536,6,0,1,1,0,0
10005251,420,3,0,2,1,0,0
10005252,685,6,66588.74,2,1,0,0
10005253,654,4,0,1,1,1,0
10005254,703,5,0,1,0,0,1
10005255,769,3,0,2,1,1,0
10005256,627,8,39032.94,2,1,1,0
10005257,644,7,0,3,0,0,1
10005258,684,4,0,1,1,1,0
10005259,595,7,45560.18,2,0,1,0
10005260,510,4,0,1,1,0,0
10005261,539,6,0,2,0,0,1
10005262,647,3,72293.43,1,1,1,0
10005263,747,8,0,2,1,0,0
10005264,802,5,93913.03,1,1,0,0
10005265,623,3,0,2,1,1,0
10005266,667,6,0,2,1,1,0
10005267,831,0,55386.69,2,0,1,0
10005268,700,2,69789.73,2,0,0,0
10005269,664,4,0,1,0,0,1
10005270,671,5,87714.32,2,1,0,0
10005271,707,5,44458.11,1,1,1,0
10005272,533,3,0,2,0,0,1
10005273,724,7,45086.62,2,1,0,0
10005274,693,1,0,1,1,1,0
10005275,756,4,0,1,1,1,0
10005276,698,8,0,2,1,0,0
10005277,749,7,0,2,1,0,0
10005278,561,9,55556.37,2,1,0,0
10005279,593,10,0,1,1,1,0
10005280,665,3,0,1,1,1,0
10005281,578,6,64961.56,1,1,0,0
10005282,733,3,0,2,1,0,0
10005283,514,2,0,1,1,1,0
10005284,635,6,0,1,1,1,0
10005285,596,5,0,2,0,0,1
10005286,579,4,0,2,1,0,0
10005287,518,7,0,3,1,1,0
10005288,655,4,40066.87,1,1,1,0
10005289,642,1,0,2,0,0,1
10005290,835,7,0,2,1,1,0
10005291,850,3,58609.57,2,1,1,0
10005292,547,7,62277.22,2,1,1,0
10005293,467,6,47225.91,2,1,1,0
10005294,534,0,60670.72,2,1,1,0
10005295,645,4,0,2,1,1,0
10005296,759,2,0,2,0,0,1
10005297,604,8,0,2,1,0,0
10005298,706,3,42048.58,2,0,1,0
10005299,573,7,59425.85,1,1,0,0
10005300,603,5,0,1,0,0,1
10005301,667,3,43091.46,2,1,1,0
10005302,649,6,59268.94,2,1,1,0
10005303,647,8,0,2,1,1,0
10005304,546,2,0,2,1,1,0
10005305,769,1,53049.61,2,1,0,0
10005306,768,5,0,2,1,0,0
10005307,770,4,0,1,1,1,0
10005308,585,6,0,1,1,0,0
10005309,662,7,0,1,1,1,0
10005310,600,0,0,1,1,1,0
10005311,556,4,0,2,1,1,0
10005312,678,1,0,1,1,0,0
10005313,445,1,0,3,0,0,1
10005314,732,0,0,1,1,1,0
10005315,538,4,0,1,0,0,0
10005316,620,0,52122.45,1,0,1,0
10005317,431,3,0,1,1,0,0
10005318,825,3,0,2,0,0,1
10005319,714,4,58795.62,2,1,0,0
10005320,659,5,0,3,1,1,0
10005321,584,5,0,2,0,0,1
10005322,548,1,61683.49,1,1,1,0
10005323,631,5,0,1,1,1,0
10005324,680,4,0,2,0,0,0
10005325,628,6,45559.71,2,1,0,0
10005326,702,3,0,1,1,0,0
10005327,830,7,53588.27,1,1,0,0
10005328,547,2,0,1,0,1,0
10005329,673,2,0,1,1,1,0
10005330,819,5,0,2,0,0,1
10005331,620,0,42006.5,1,1,1,0
10005332,637,2,41439.6,2,1,1,0
10005333,695,8,0,1,1,0,0
10005334,716,7,0,1,1,0,0
10005335,752,4,0,2,0,0,1
10005336,661,10,0,1,1,0,0
10005337,574,5,0,2,1,0,0
10005338,705,5,0,2,1,0,0
10005339,557,9,45071.64,1,1,0,0
10005340,683,6,72845.79,3,1,1,0
10005341,658,4,0,2,0,0,1
10005342,656,7,51262.48,1,1,1,0
10005343,643,7,0,1,0,1,0
10005344,747,3,0,1,0,1,0
10005345,710,4,0,1,0,0,1
10005346,718,5,80310.89,2,1,1,0
10005347,606,5,0,1,1,1,0
10005348,492,3,0,1,1,1,0
10005349,612,6,0,1,0,1,0
10005350,693,4,38089.25,1,1,1,0
10005351,654,6,98506.38,2,1,1,0
10005352,609,8,93645.86,2,1,1,0
10005353,672,3,51837.76,1,0,0,0
10005354,625,4,0,2,0,1,0
10005355,655,6,0,2,1,1,0
10005356,458,7,0,2,0,1,0
10005357,725,3,0,2,1,1,0
10005358,710,5,63721.65,1,1,1,0
10005359,850,10,56462.43,1,1,0,0
10005360,582,7,47604.41,3,1,1,0
10005361,602,4,0,2,1,1,0
10005362,667,10,0,1,1,0,0
10005363,647,6,0,1,1,1,0
10005364,803,10,0,1,1,0,0
10005365,611,8,0,1,1,1,0
10005366,636,10,49558.99,1,1,1,0
10005367,596,9,97215.4,2,1,0,0
10005368,798,4,0,2,1,0,0
10005369,698,7,38276.12,2,1,0,0
10005370,802,2,0,2,1,0,0
10005371,850,8,0,1,1,1,0
10005372,577,10,0,2,1,1,0
10005373,755,3,0,2,1,0,0
10005374,626,7,0,2,1,1,0
10005375,584,7,48263.1,2,0,1,0
10005376,509,7,78095.03,2,1,1,0
10005377,850,2,44043.78,1,1,0,0
10005378,747,4,0,2,1,1,0
10005379,629,6,0,2,1,1,0
10005380,711,4,0,2,1,0,0
10005381,476,2,0,2,0,0,1
10005382,641,8,0,2,1,1,0
10005383,577,3,54023.24,2,1,1,0
10005384,790,5,0,1,0,1,0
10005385,797,10,0,1,1,1,0
10005386,737,8,0,1,1,0,0
10005387,742,5,91731.6,1,1,1,0
10005388,588,6,57043.21,2,1,0,0
10005389,720,6,45041.78,2,1,0,0
10005390,517,1,53856.47,2,1,0,0
10005391,504,6,38995.03,1,1,0,0
10005392,640,8,40058.04,1,1,1,0
10005393,702,5,0,1,0,0,1
10005394,708,7,65446.83,2,1,0,0
10005395,529,7,0,2,1,1,0
10005396,501,7,0,2,1,0,0
10005397,607,2,58826.57,1,1,1,0
10005398,566,6,0,2,1,1,0
10005399,710,10,0,2,1,0,0
10005400,553,5,0,3,1,1,0
10005401,838,4,75829.14,1,1,1,0
10005402,686,7,0,1,1,0,0
10005403,636,8,39308.5,1,0,1,0
10005404,540,9,0,1,0,0,1
10005405,523,5,0,1,1,0,0
10005406,620,7,37621.15,2,1,0,0
10005407,595,10,71670.89,2,1,0,0
10005408,483,3,0,1,0,0,1
10005409,783,1,0,1,1,0,0
10005410,544,7,0,2,1,1,0
10005411,685,6,0,1,1,1,0
10005412,693,4,0,2,1,1,0
10005413,494,3,0,2,1,0,0
10005414,613,5,0,1,1,1,0
10005415,514,8,41862.69,2,1,1,0
10005416,690,8,0,1,0,0,1
10005417,657,6,69231.16,1,1,0,0
10005418,643,4,0,1,1,1,0
10005419,571,0,75072.44,1,1,0,0
10005420,765,6,0,2,1,1,0
10005421,614,7,0,2,0,1,0
10005422,508,5,0,2,1,1,0
10005423,559,10,0,2,1,0,0
10005424,457,3,0,1,0,0,1
10005425,587,9,60877.43,1,1,0,0
10005426,563,7,0,1,1,1,0
10005427,718,4,0,2,1,0,0
10005428,706,0,60735.14,2,1,1,0
10005429,671,9,0,2,0,0,1
10005430,742,5,46744.52,1,1,0,0
10005431,537,10,67257.9,1,0,1,0
10005432,681,5,54927.26,2,0,1,0
10005433,512,9,0,2,0,0,1
10005434,604,1,107136.15,2,0,1,0
10005435,684,1,0,1,0,1,0
10005436,599,4,43853.74,1,0,1,0
10005437,808,0,0,2,0,0,1
10005438,617,6,0,3,0,0,0
10005439,728,3,0,2,1,0,0
10005440,625,7,0,1,1,0,0
10005441,663,0,0,2,1,0,0
10005442,615,8,0,2,1,1,0
10005443,668,5,0,2,0,0,1
10005444,817,8,62675.28,1,1,1,0
10005445,800,5,41061.53,2,0,1,0
10005446,603,0,0,1,1,0,0
10005447,628,9,0,1,0,0,1
10005448,655,7,0,2,1,1,0
10005449,713,8,0,2,0,0,1
10005450,830,5,38409.89,1,1,1,0
10005451,775,10,0,1,0,0,1
10005452,625,10,49474.32,2,1,0,0
10005453,689,9,0,1,1,1,0
10005454,672,1,0,2,0,0,1
10005455,592,6,39205.76,2,1,1,0
10005456,748,3,0,2,0,0,1
10005457,408,1,0,1,0,0,1
10005458,748,5,49950.88,1,0,0,0
10005459,690,8,0,1,1,1,0
10005460,476,4,0,2,1,0,0
10005461,550,3,0,1,1,0,0
10005462,451,4,0,2,0,0,1
10005463,815,10,0,1,1,0,0
10005464,555,7,0,1,0,0,1
10005465,739,3,0,2,1,1,0
10005466,742,10,62419.88,2,1,0,0
10005467,639,5,0,2,0,0,1
10005468,586,3,64300.5,1,0,1,0
10005469,700,4,0,1,1,1,0
10005470,671,3,45975.34,1,1,0,0
10005471,741,5,55663.49,2,1,1,0
10005472,537,5,0,2,0,0,1
10005473,749,6,61627.15,2,1,1,0
10005474,781,3,0,2,1,0,0
10005475,626,7,0,2,1,1,0
10005476,558,10,0,1,1,1,0
10005477,604,3,0,1,1,1,0
10005478,589,9,0,2,1,0,0
10005479,633,6,57904.79,3,1,0,0
10005480,579,5,55055.51,1,1,0,0
10005481,695,7,64523.56,1,1,1,0
10005482,712,6,0,1,1,1,0
10005483,616,7,37812.34,2,1,0,0
10005484,462,3,41827.81,1,1,0,0
10005485,693,2,0,1,0,1,0
10005486,508,0,0,1,0,1,0
10005487,675,6,90625.16,2,1,0,0
10005488,657,2,53130.28,2,1,1,0
10005489,619,3,0,1,1,1,0
10005490,713,5,62367.5,1,1,0,0
10005491,686,1,0,2,0,1,0
10005492,688,9,0,2,0,0,1
10005493,730,4,52383.43,1,1,0,0
10005494,611,7,0,2,1,1,0
10005495,609,8,0,2,0,0,0
10005496,755,0,0,1,1,1,0
10005497,713,4,64468.29,1,1,1,0
10005498,605,7,0,2,0,0,1
10005499,457,2,75736.44,3,0,1,0
10005500,688,6,53237.91,1,0,1,0
10005501,697,2,0,2,1,0,0
10005502,533,6,107886.18,1,1,0,0
10005503,569,3,39467.84,2,1,1,0
10005504,611,5,48607.06,1,0,1,0
10005505,694,9,64792.81,1,0,0,0
10005506,850,7,0,2,1,0,0
10005507,759,3,0,2,0,0,1
10005508,505,7,0,1,1,0,0
10005509,608,6,58962.67,1,0,0,0
10005510,641,8,61690.16,1,0,0,0
10005511,699,5,50516.27,1,0,1,0
10005512,572,5,39080.27,2,1,1,0
10005513,707,7,0,1,0,0,1
10005514,601,7,0,1,1,1,0
10005515,707,10,0,1,0,0,1
10005516,658,9,0,1,1,0,0
10005517,848,5,0,2,0,0,1
10005518,745,5,0,2,1,1,0
10005519,778,3,0,2,1,1,0
10005520,548,1,100945.07,1,0,0,0
10005521,599,5,0,1,0,1,0
10005522,682,0,0,2,1,1,0
10005523,531,10,84864.66,1,1,0,0
10005524,752,3,56243.09,1,0,0,0
10005525,663,9,43513.62,1,1,1,0
10005526,757,5,72595.48,1,1,1,0
10005527,697,7,0,2,0,1,0
10005528,655,1,65576.64,2,1,0,0
10005529,639,7,0,3,0,0,1
10005530,576,5,75884.72,2,1,0,0
10005531,570,10,48762.69,3,1,0,0
10005532,736,1,0,3,0,1,0
10005533,715,1,64896.29,2,1,0,0
10005534,770,2,0,2,0,0,1
10005535,598,0,53298.52,2,1,0,0
10005536,759,3,45990.56,2,0,1,0
10005537,633,2,0,1,0,0,1
10005538,707,5,0,1,1,0,0
10005539,775,5,76050.73,1,1,1,0
10005540,850,1,48450.07,2,0,0,0
10005541,754,9,57615.07,2,1,0,0
10005542,670,7,0,2,1,1,0
10005543,705,8,64408.1,1,1,0,0
10005544,771,8,0,1,1,1,0
10005545,719,2,0,1,0,0,1
10005546,612,3,0,3,1,0,0
10005547,710,6,0,1,1,1,0
10005548,777,9,0,1,0,0,1
10005549,826,6,0,2,0,0,0
10005550,657,5,0,2,0,0,0
10005551,543,3,0,1,1,1,0
10005552,479,1,0,2,1,1,0
10005553,727,8,0,2,1,0,0
10005554,502,4,0,1,1,0,0
10005555,681,5,0,1,1,0,0
10005556,755,10,0,1,1,1,0
10005557,635,4,0,4,0,1,0
10005558,506,5,50954.19,1,1,1,0
10005559,529,4,45311.97,2,1,0,0
10005560,562,1,0,1,0,0,1
10005561,639,6,0,1,1,1,0
10005562,767,0,0,2,1,0,0
10005563,652,9,0,2,1,0,0
10005564,850,0,0,1,0,1,0
10005565,751,4,0,1,1,0,0
10005566,679,4,0,1,1,0,0
10005567,644,8,37620.88,2,0,1,0
10005568,602,3,0,1,1,1,0
10005569,665,1,0,2,1,0,0
10005570,703,1,0,2,1,1,0
10005571,682,0,0,2,1,1,0
10005572,602,8,0,1,0,0,1
10005573,551,10,0,1,0,0,1
10005574,831,9,44059.54,2,1,1,0
10005575,712,5,50065.27,2,1,1,0
10005576,685,6,0,1,1,0,0
10005577,699,4,0,1,1,1,0
10005578,757,4,0,1,1,1,0
10005579,605,7,41904.99,1,1,0,0
10005580,638,1,57733.99,2,0,1,0
10005581,578,7,0,2,0,0,1
10005582,650,5,0,1,1,1,0
10005583,585,7,0,1,0,0,0
10005584,553,7,0,1,0,0,1
10005585,494,2,0,2,0,0,1
10005586,811,7,0,1,1,0,0
10005587,618,10,0,2,1,1,0
10005588,698,7,0,2,1,1,0
10005589,660,2,38531.69,1,1,1,0
10005590,699,8,0,1,1,1,0
10005591,457,6,0,1,1,1,0
10005592,605,0,0,2,1,0,0
10005593,763,4,0,1,0,0,1
10005594,838,7,52367.55,2,0,1,0
10005595,615,5,0,1,0,0,1
10005596,626,7,46384.63,1,1,0,0
10005597,754,3,0,1,1,1,0
10005598,693,6,0,1,1,1,0
10005599,653,9,0,2,1,1,0
10005600,644,7,0,1,1,1,0
10005601,595,6,0,2,1,0,0
10005602,592,5,43463.87,1,1,0,0
10005603,663,5,72836.14,1,1,1,0
10005604,681,3,0,2,0,1,0
10005605,686,4,0,2,1,1,0
10005606,584,6,83047.71,2,1,1,0
10005607,779,0,51137.64,1,0,1,0
10005608,494,9,40196.61,2,1,0,0
10005609,702,4,0,1,1,0,0
10005610,598,2,60270.7,2,1,1,0
10005611,567,10,0,1,1,0,0
10005612,619,6,0,2,0,0,1
10005613,497,8,0,1,1,0,0
10005614,685,3,60915.78,2,1,1,0
10005615,807,8,0,2,1,0,0
10005616,588,7,0,2,1,0,0
10005617,850,4,0,2,0,0,1
10005618,567,0,43318.61,1,1,1,0
10005619,610,8,58330.17,2,1,1,0
10005620,782,4,0,3,0,1,0
10005621,535,8,0,2,0,0,0
10005622,629,4,0,1,1,1,0
10005623,817,5,0,1,1,0,0
10005624,537,6,0,2,1,0,0
10005625,708,10,53153.66,1,1,1,0
10005626,700,3,0,2,0,1,0
10005627,465,4,41433.51,2,1,1,0
10005628,591,3,0,1,1,1,0
10005629,850,3,44106.71,2,0,1,0
10005630,672,5,0,2,0,0,1
10005631,688,8,0,1,0,0,1
10005632,674,4,0,2,0,1,0
